STT,Thời gian thực tế,Số lượng đạt,Số lượng lỗi,Thời gian bình quân (s),Năng suất ngày (sp),Năng suất đạt  (%),Bậc thợ,% lỗi,Hệ số,Thời gian chuẩn,Lỗi
529,48.0,10.0,0.0,173.7,10.0,0.002763385146804836,2,0.0,0.9,44.44444444444444,0
531,48.0,9.0,0.0,173.7,10.0,0.002487046632124352,4,0.0,1.15,34.78260869565218,0
532,54.5,3.0,1.0,173.7,10.0,0.0009412780656303972,4,0.003333333333333333,1.15,39.492753623188406,1
535,162.0,26.0,1.0,173.7,30.0,0.008082901554404146,3,0.0003846153846153846,1.0,135.0,1
561,124.2,10.0,1.0,173.7,10.0,0.007150259067357514,4,0.001,1.15,90.00000000000001,1
562,36.0,10.0,0.0,173.7,10.0,0.0020725388601036273,3,0.0,1.0,30.0,0
563,138.0,10.0,2.0,173.7,10.0,0.007944732297063904,3,0.002,1.0,115.0,1
567,84.0,1.0,0.0,173.7,10.0,0.0004835924006908463,3,0.0,1.0,70.0,0
569,36.0,6.0,0.0,173.7,10.0,0.001243523316062176,3,0.0,1.0,30.0,0
570,138.0,6.0,0.0,173.7,10.0,0.004766839378238342,3,0.0,1.0,115.0,0
571,84.0,2.0,0.0,173.7,10.0,0.0009671848013816926,4,0.0,1.15,60.86956521739131,0
572,97.77,16.0,7.0,173.7,20.0,0.00450293609671848,4,0.004375,1.15,70.84782608695653,1
573,36.0,7.0,1.0,173.7,10.0,0.0014507772020725387,3,0.0014285714285714286,1.0,30.0,1
574,138.0,7.0,0.0,173.7,10.0,0.0055613126079447316,2,0.0,0.9,127.77777777777777,0
575,127.77,35.0,8.0,173.7,40.0,0.006436312607944733,3,0.0022857142857142855,1.0,106.475,1
576,36.0,8.0,1.0,173.7,10.0,0.001658031088082902,2,0.00125,0.9,33.33333333333333,1
577,138.0,8.0,0.0,173.7,10.0,0.006355785837651123,2,0.0,0.9,127.77777777777777,0
578,84.0,2.0,0.0,173.7,10.0,0.0009671848013816926,2,0.0,0.9,77.77777777777777,0
579,54.0,15.0,0.0,173.7,10.0,0.00466321243523316,2,0.0,0.9,50.0,0
580,97.67,15.0,9.0,173.7,20.0,0.0042171848013816925,3,0.006,1.0,81.39166666666667,1
581,36.0,13.0,1.0,173.7,10.0,0.002694300518134715,4,0.0007692307692307692,1.15,26.086956521739133,1
582,138.0,13.0,0.0,173.7,10.0,0.010328151986183073,3,0.0,1.0,115.0,0
583,84.0,2.0,0.0,173.7,10.0,0.0009671848013816926,3,0.0,1.0,70.0,0
584,54.0,10.0,0.0,173.7,10.0,0.0031088082901554403,3,0.0,1.0,45.0,0
585,378.67,20.0,19.0,450.56,20.0,0.008404430042613636,4,0.0095,1.15,274.3985507246377,1
